ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
blazegraph,1k,prop_time,blazegraph-1k-prop_time.prop_time,4,10,39.2,4.48998886413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,prop_time,blazegraph-1k-prop_time.prop_time,5,10,55.6,15.9323570133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,prop_time,blazegraph-1k-prop_time.prop_time,6,10,41.3,3.40734500748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,prop_time,blazegraph-1k-prop_time.prop_time,7,10,18.2,2.08806130178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,prop_time,blazegraph-1k-prop_time.prop_time,8,10,38.7,5.33010318849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,prop_time,blazegraph-1k-prop_time.prop_time,9,10,14.0,1.788854382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_number,blazegraph-120k-prop_number.prop_number,1,10,13.0,1.41421356237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_number,blazegraph-120k-prop_number.prop_number,2,10,12.6,1.42828568571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_number,blazegraph-120k-prop_number.prop_number,3,10,15.4,3.49857113691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_number,blazegraph-120k-prop_number.prop_number,4,10,15.0,3.37638860323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_number,blazegraph-120k-prop_number.prop_number,5,10,13.8,2.56124969497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_number,blazegraph-120k-prop_number.prop_number,6,10,12.5,1.96214168703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_number,blazegraph-120k-prop_number.prop_number,7,10,14.9,3.01496268634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_number,blazegraph-120k-prop_number.prop_number,8,10,12.4,1.35646599663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,prop_time,blazegraph-30k-prop_time.prop_time,1,10,13.8,2.52190404258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,prop_time,blazegraph-30k-prop_time.prop_time,2,10,12.4,1.42828568571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,prop_time,blazegraph-30k-prop_time.prop_time,3,10,12.9,1.97230829233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,prop_time,blazegraph-30k-prop_time.prop_time,4,10,12.6,1.56204993518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,prop_time,blazegraph-30k-prop_time.prop_time,5,10,17.2,3.21869538789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,prop_time,blazegraph-30k-prop_time.prop_time,6,10,15.3,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,prop_time,blazegraph-30k-prop_time.prop_time,7,10,16.9,2.21133443875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,prop_time,blazegraph-30k-prop_time.prop_time,8,10,15.7,1.55241746963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_time,blazegraph-120k-prop_time.prop_time,1,10,14.8,2.52190404258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_time,blazegraph-120k-prop_time.prop_time,2,10,14.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_time,blazegraph-120k-prop_time.prop_time,3,10,13.7,2.23830292856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_time,blazegraph-120k-prop_time.prop_time,4,10,12.6,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_time,blazegraph-120k-prop_time.prop_time,5,10,11.8,1.16619037897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_time,blazegraph-120k-prop_time.prop_time,6,10,11.5,1.74642491966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_time,blazegraph-120k-prop_time.prop_time,7,10,11.8,2.03960780544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,prop_time,blazegraph-120k-prop_time.prop_time,8,10,13.0,3.43511280746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,uri,blazegraph-90k-uri.uri,1,10,33.7,6.0835844697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,uri,blazegraph-90k-uri.uri,2,10,33.8,5.58211429478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,uri,blazegraph-90k-uri.uri,3,10,34.5,4.94469412603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,uri,blazegraph-90k-uri.uri,4,10,45.8,10.3614670776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,uri,blazegraph-90k-uri.uri,5,10,41.6,8.0024996095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,uri,blazegraph-90k-uri.uri,6,10,37.5,6.10327780787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,uri,blazegraph-90k-uri.uri,7,10,39.2,10.2839681057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,uri,blazegraph-90k-uri.uri,8,10,48.6,3.29241552663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,sop,blazegraph-1k-sop.sop,1,10,37.9,4.01123422403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,sop,blazegraph-1k-sop.sop,2,10,47.3,5.34883164813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,sop,blazegraph-1k-sop.sop,3,10,48.5,4.03112887415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,sop,blazegraph-1k-sop.sop,4,10,46.8,3.51567916625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,sop,blazegraph-1k-sop.sop,5,10,38.5,3.23264597505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,sop,blazegraph-1k-sop.sop,6,10,36.9,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,sop,blazegraph-1k-sop.sop,7,10,38.5,4.69574275275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,sop,blazegraph-1k-sop.sop,8,10,49.7,4.92036584006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,sop,blazegraph-1k-sop.sop,9,10,48.1,5.6471231614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,uri,blazegraph-120k-uri.uri,1,10,35.5,5.02493781056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,uri,blazegraph-120k-uri.uri,2,10,34.5,4.36463056856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,uri,blazegraph-120k-uri.uri,3,10,34.6,5.86856030045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,uri,blazegraph-120k-uri.uri,4,10,47.5,5.5722526863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,uri,blazegraph-120k-uri.uri,5,10,41.6,7.07389567353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,uri,blazegraph-120k-uri.uri,6,10,38.3,7.96303962065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,uri,blazegraph-120k-uri.uri,7,10,40.8,2.63818119165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,120k,uri,blazegraph-120k-uri.uri,8,10,47.7,3.82230297072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,prop_time,blazegraph-90k-prop_time.prop_time,1,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,prop_time,blazegraph-90k-prop_time.prop_time,2,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,prop_time,blazegraph-90k-prop_time.prop_time,3,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,prop_time,blazegraph-90k-prop_time.prop_time,4,10,9.6,0.663324958071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,90k,prop_time,blazegraph-90k-prop_time.prop_time,5,6,11.1666666667,2.79384243571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,list,blazegraph-1k-list.list,1,10,35.3,4.31393092202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,list,blazegraph-1k-list.list,2,10,52.7,5.96741149913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,list,blazegraph-1k-list.list,3,10,52.5,5.0049975025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,list,blazegraph-1k-list.list,4,10,52.7,8.34326075345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,list,blazegraph-1k-list.list,5,10,43.2,6.3843558798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,list,blazegraph-1k-list.list,6,10,35.9,6.64003012041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,list,blazegraph-1k-list.list,7,10,38.9,4.5265881191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,list,blazegraph-1k-list.list,8,10,59.8,4.68614980554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,1k,list,blazegraph-1k-list.list,9,10,60.5,2.41867732449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,prop_number,blazegraph-60k-prop_number.prop_number,1,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,prop_number,blazegraph-60k-prop_number.prop_number,2,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,prop_number,blazegraph-60k-prop_number.prop_number,3,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,prop_number,blazegraph-60k-prop_number.prop_number,4,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,prop_number,blazegraph-60k-prop_number.prop_number,5,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,prop_number,blazegraph-60k-prop_number.prop_number,6,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,prop_number,blazegraph-60k-prop_number.prop_number,7,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,prop_number,blazegraph-60k-prop_number.prop_number,8,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,uri,blazegraph-60k-uri.uri,1,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,uri,blazegraph-60k-uri.uri,2,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,uri,blazegraph-60k-uri.uri,3,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,uri,blazegraph-60k-uri.uri,4,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,uri,blazegraph-60k-uri.uri,5,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,uri,blazegraph-60k-uri.uri,6,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,uri,blazegraph-60k-uri.uri,7,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,60k,uri,blazegraph-60k-uri.uri,8,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,list,blazegraph-30k-list.list,1,0,34.5,5.76628129734,36.17,0.126885775404,36.17,0.126885775404,4722024.8,78.5427272254,4722015.8,64.6247630557
blazegraph,30k,list,blazegraph-30k-list.list,2,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,list,blazegraph-30k-list.list,3,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,list,blazegraph-30k-list.list,4,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,list,blazegraph-30k-list.list,5,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,30k,list,blazegraph-30k-list.list,6,10,-1,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
