ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
blazegraph,2k,list,blazegraph-2k-list.list,10,0,47935.3,1444.26576848,126.3,10.8724422279,124.998724007,11.3325239266,5251014.0,196855.700168,5221062.85486,215076.953585
blazegraph,2k,list,blazegraph-2k-list.list,11,0,43712.0,771.52563146,149.1,3.41906419946,148.248725109,3.3710143449,5617013.6,49932.4912,5600601.66611,46799.3985073
blazegraph,2k,list,blazegraph-2k-list.list,12,0,42709.9,817.656095189,150.3,1.95192212959,149.866965563,1.80705210625,5848258.8,81207.5515513,5843096.30761,82212.6958786
virtuoso,10k,uri,virtuoso-10k-uri.uri,3,0,147.9,19.6288053635,29.16,0.190787840283,29.141547619,0.185025264378,4684477.6,3283.2,4684357.78462,3361.84200228
virtuoso,10k,uri,virtuoso-10k-uri.uri,10,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,10k,uri,virtuoso-10k-uri.uri,11,0,29.5,4.52216762184,41.41,0.304795013083,41.399,0.301013288743,4783358.4,3283.2,4783358.4,3283.2
virtuoso,10k,uri,virtuoso-10k-uri.uri,12,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
blazegraph,5k,prop_number,blazegraph-5k-prop_number.prop_number,3,0,72.9,11.6314229568,7.95,0.215638586528,7.88419047619,0.232459748573,294236.8,3883.95542714,293088.215079,3797.14510558
blazegraph,5k,prop_number,blazegraph-5k-prop_number.prop_number,10,0,333.8,35.5465891472,25.97,0.870689382042,25.7868622908,0.857142818511,342216.8,10479.340254,339141.114024,10645.71746
blazegraph,5k,prop_number,blazegraph-5k-prop_number.prop_number,11,0,64.0,8.0,26.88,0.213541565041,26.845218254,0.206662926393,322464.4,4929.56645558,321602.188889,4636.10002876
blazegraph,5k,prop_number,blazegraph-5k-prop_number.prop_number,12,0,35.1,5.35630469634,26.12,0.426145515053,26.106,0.417329605947,317718.0,3271.53603067,317718.0,3271.53603067
virtuoso,5k,list,virtuoso-5k-list.list,3,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,5k,list,virtuoso-5k-list.list,10,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,5k,list,virtuoso-5k-list.list,11,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
virtuoso,5k,list,virtuoso-5k-list.list,12,10,E,E,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fuseki_mem,1k,seq,fuseki_mem-1k-seq.seq,3,0,34.4,3.74699879904,50.32,0.880681554252,50.2845,0.87331680964,3286213.6,16360.5337028,3282738.42667,16168.9221782
fuseki_mem,1k,seq,fuseki_mem-1k-seq.seq,10,0,33.3,2.96816441593,46.98,0.96,46.968,0.955665213346,3339096.0,14774.3073205,3335054.92,14736.608944
