ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
blazegraph,2k,prop_number,blazegraph-2k-prop_number.prop_number,2,0,25.5,2.45967477525,0.2,0.0,0.2,8.32667268469e-18,303279.2,88.9907860399,303268.8,97.9314045646
blazegraph,2k,prop_number,blazegraph-2k-prop_number.prop_number,11,0,21.4,5.04380808517,0.2,0.0,0.2,1.27192026216e-17,303380.0,0.0,303380.0,0.0
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,1,0,35.4,4.34050688284,4.2,0.0,4.2,0.0,2570338.4,8281.27182503,2568308.78,6771.44075922
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,2,0,32.4,1.74355957742,4.2,0.0,4.2,0.0,2606890.8,12709.0731747,2603743.52,11885.7969167
fuseki,3k,prop_number,fuseki-3k-prop_number.prop_number,11,0,32.5,2.06155281281,4.12,0.04,4.12,0.04,2656163.2,14739.3467209,2652072.6,14716.6822601
virtuoso,5k,prop_number,virtuoso-5k-prop_number.prop_number,1,0,10.4,1.2,3.7,0.0,3.7,1.33226762955e-16,5064350.4,2006.62199729,5064350.4,2006.62199729
virtuoso,5k,prop_number,virtuoso-5k-prop_number.prop_number,2,0,10.6,0.8,3.68,0.04,3.68,0.04,5068446.4,2006.62199729,5068446.4,2006.62199729
virtuoso,5k,prop_number,virtuoso-5k-prop_number.prop_number,11,0,10.8,1.53622914957,3.6,0.0,3.6,0.0,5072542.4,2006.62199729,5072542.4,2006.62199729
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,1,0,27.2,1.46969384567,0.5,0.0,0.5,0.0,3983249.6,3999.52245149,3982492.16,3770.38507614
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,2,0,26.8,2.27156333832,0.5,0.0,0.5,0.0,3990976.0,2508.0,3990574.72,2393.00527906
fuseki_mem,3k,prop_number,fuseki_mem-3k-prop_number.prop_number,11,0,28.8,3.5721142199,0.5,0.0,0.5,0.0,4003104.0,4288.30372059,4001867.22667,4320.23761396
fuseki_mem,2k,seq,fuseki_mem-2k-seq.seq,2,0,15.9,2.07123151772,2.6,0.0,2.6,0.0,3044994.0,14707.9497687,3041640.73333,14648.5687453
fuseki_mem,2k,seq,fuseki_mem-2k-seq.seq,11,0,16.1,2.7,2.6,0.0,2.6,0.0,3096409.2,14793.3385062,3093009.8,14793.7899323
fuseki_mem,10k,seq,fuseki_mem-10k-seq.seq,2,0,16.4,2.7276363394,2.5,0.0,2.5,0.0,3348420.8,14720.966903,3344861.52,14661.8307594
fuseki_mem,10k,seq,fuseki_mem-10k-seq.seq,11,0,15.1,1.57797338381,2.5,0.0,2.5,0.0,3400039.2,14913.6521402,3396544.23333,15040.3646248
fuseki_mem,5k,seq,fuseki_mem-5k-seq.seq,2,0,14.8,1.16619037897,2.6,0.0,2.6,0.0,3245707.2,14840.5987804,3242350.46667,14776.6436478
fuseki_mem,5k,seq,fuseki_mem-5k-seq.seq,11,0,15.7,1.9,2.54,0.0489897948557,2.54,0.0489897948557,3297088.8,14647.1804031,3293808.7,14834.7567156
blazegraph,5k,seq,blazegraph-5k-seq.seq,2,0,29.0,7.84856674814,3.98,0.0748331477355,3.96971428571,0.0597436701455,283010.4,1091.29383761,282864.042857,969.210585677
blazegraph,5k,seq,blazegraph-5k-seq.seq,11,0,26.6,4.02988833592,3.84,0.0489897948557,3.836,0.0454312667664,284891.6,116.748618836,284873.3,118.154178936
blazegraph,500k,prop_number,blazegraph-500k-prop_number.prop_number,1,0,34.0,7.44311762637,0.2,0.0,0.2,1.11022302463e-17,291765.2,566.553227861,291682.207619,509.646523395
blazegraph,500k,prop_number,blazegraph-500k-prop_number.prop_number,2,0,35.0,3.46410161514,0.2,0.0,0.2,1.11022302463e-17,292810.4,37.9978946785,292807.84,38.660450075
blazegraph,500k,prop_number,blazegraph-500k-prop_number.prop_number,11,0,30.7,5.29244744896,0.2,0.0,0.2,8.32667268469e-18,292912.8,58.9182484465,292912.8,58.9182484465
fuseki_mem,5k,prop_number,fuseki_mem-5k-prop_number.prop_number,1,0,36.7,1.61554944214,0.5,0.0,0.5,0.0,4023333.2,6752.5094713,4021164.16,6038.66930118
fuseki_mem,5k,prop_number,fuseki_mem-5k-prop_number.prop_number,2,0,36.7,2.1,0.5,0.0,0.5,0.0,4043363.6,4451.58181324,4042380.82667,4182.2285767
fuseki_mem,5k,prop_number,fuseki_mem-5k-prop_number.prop_number,11,0,36.7,1.48660687473,0.5,0.0,0.5,0.0,4066316.4,11117.8764087,4063929.41333,10755.9007741
