ENGINE,SIZE,MODEL,PREFIX,QUERY,BROKEN,TIME_AVG,TIME_STD,CPU_MAX_AVG,CPU_MAX_STD,CPU_AVG_AVG,CPU_AVG_STD,RSS_MAX_AVG,RSS_MAX_STD,RSS_AVG_AVG,RSS_AVG_STD
fuseki_mem,30k,seq,fuseki_mem-30k-seq.seq,1,0,17.5,3.23264597505,224.6,0.489897948557,224.6,0.489897948557,13375358.0,11848.5346605,13372677.8,12241.6265261
fuseki_mem,30k,seq,fuseki_mem-30k-seq.seq,2,0,669.0,1684.01098571,223.3,0.458257569496,223.3,0.458257569496,13342392.0,105209.656059,13338435.0485,102572.17843
fuseki_mem,30k,seq,fuseki_mem-30k-seq.seq,3,0,1773.9,2264.26122389,222.8,0.4,222.757364341,0.399131470989,13186040.8,1958.4,13185571.195,2213.68835646
fuseki_mem,30k,seq,fuseki_mem-30k-seq.seq,4,0,3083.7,2785.27876702,222.3,0.458257569496,222.067990183,0.113192140755,13187565.6,489.094510294,13187565.6,489.094510294
fuseki_mem,30k,seq,fuseki_mem-30k-seq.seq,5,0,666.8,1645.73836317,221.8,0.4,221.786842105,0.395341641938,13197765.2,5742.61851075,13196414.6052,5622.34195524
fuseki_mem,30k,seq,fuseki_mem-30k-seq.seq,6,0,90.5,224.842278053,220.5,0.5,220.5,0.5,13213683.2,6008.77646114,13212505.8667,5368.76372113
fuseki_mem,30k,seq,fuseki_mem-30k-seq.seq,7,0,18.0,3.37638860323,219.3,0.458257569496,219.3,0.458257569496,13245994.0,10972.9745466,13243699.8867,11291.280103
fuseki_mem,30k,seq,fuseki_mem-30k-seq.seq,8,0,15.5,1.96214168703,218.0,0.4472135955,218.0,0.4472135955,13284013.2,11180.4004293,13281500.6333,11465.6662649
fuseki_mem,30k,seq,fuseki_mem-30k-seq.seq,9,0,17.7,3.57910603363,216.7,0.458257569496,216.7,0.458257569496,13328812.8,14918.8346784,13325470.8,14574.601174
fuseki,3k,seq,fuseki-3k-seq.seq,1,0,16.0,3.52136337233,33.9,0.0,33.9,0.0,5604503.2,7985.37879878,5602509.62,9065.09493397
fuseki,3k,seq,fuseki-3k-seq.seq,2,0,35.5,7.85175139698,33.9,0.0,33.9,0.0,5634367.2,8950.53961278,5631840.64857,9630.05387385
fuseki,3k,seq,fuseki-3k-seq.seq,3,0,53.3,2.96816441593,33.9,0.0,33.9,0.0,5664809.6,7670.84249871,5663107.20286,8035.35533801
fuseki,3k,seq,fuseki-3k-seq.seq,4,0,73.5,4.73814309619,33.88,0.04,33.875,0.0403112887415,5694404.4,9054.15201109,5692006.05587,9061.99503888
fuseki,3k,seq,fuseki-3k-seq.seq,5,0,43.3,3.22645316098,33.8,0.0,33.8,0.0,5725818.8,9160.8352545,5723323.3381,8966.55923994
fuseki,3k,seq,fuseki-3k-seq.seq,6,0,47.6,70.863530818,33.8,0.0,33.8,0.0,5759304.0,10749.8235893,5756613.97333,10627.417048
fuseki,3k,seq,fuseki-3k-seq.seq,7,0,20.2,3.4,33.8,0.0,33.8,0.0,5802970.4,14079.2551167,5799881.13333,14205.3532728
fuseki,3k,seq,fuseki-3k-seq.seq,8,0,19.5,2.69258240357,33.8,0.0,33.8,0.0,5853742.4,14676.4679348,5850361.66667,14767.548222
